"height [mm]","radius [mm]","Freq [GHz]","dB(S(1,1)) []"
9.6,8.8,9.39348370927318,-13.8459152464389
9.6,8.8,9.41353383458647,-14.0980266023254
9.6,8.8,9.43358395989975,-14.1308593604892
9.6,8.8,9.45363408521303,-13.977280059324
9.6,8.8,9.47368421052632,-13.6906389006622
9.6,8.8,9.4937343358396,-13.3391363539089
9.6,8.8,9.51378446115288,-13.0124948242398
9.6,8.8,9.53383458646617,-12.8461669150143
9.6,8.8,9.55388471177945,-13.0569739906228
9.6,8.8,9.57393483709273,-13.9443112851062
9.6,8.8,9.59398496240602,-15.7567950924247
9.6,8.8,9.6140350877193,-18.3732422157338
9.6,8.8,9.63408521303258,-20.7476905935044
9.6,8.8,9.65413533834587,-21.0502952597025
9.6,8.8,9.67418546365915,-19.6154618712976
9.6,8.8,9.69423558897243,-17.9266359292803
9.6,8.8,9.71428571428571,-16.4632996068583
9.6,8.8,9.734335839599,-15.2449385390948
9.6,8.8,9.75438596491228,-14.2164296586519
9.6,8.8,9.77443609022556,-13.3281023337822
9.6,8.8,9.79448621553885,-12.5444353243196
9.6,8.8,9.81453634085213,-11.8410985242716
9.6,8.8,9.83458646616541,-11.2013746627198
9.6,8.8,9.8546365914787,-10.6135576852617
9.6,8.8,9.87468671679198,-10.0692922739401
9.6,8.8,9.89473684210526,-9.56267188922385
9.6,8.8,9.91478696741855,-9.09005543649016
9.6,8.8,9.93483709273183,-8.65082394081527
9.6,8.8,9.95488721804511,-8.24977337178372
9.6,8.8,9.9749373433584,-7.90279228074024
9.6,8.8,9.99498746867168,-7.64927645651474
9.6,8.8,10.015037593985,-7.52157417106555
9.6,8.8,10.0350877192982,-7.59674695603062
9.6,8.8,10.0551378446115,-8.04361593213754
9.6,8.8,10.0751879699248,-9.16596595723713
9.6,8.8,10.0952380952381,-11.5386676350674
9.6,8.8,10.1152882205514,-16.2830455112044
9.6,8.8,10.1353383458647,-21.8587663857165
9.6,8.8,10.1553884711779,-15.8821730763995
9.6,8.8,10.1754385964912,-11.598109662086
9.6,8.8,10.1954887218045,-9.11168650334272
9.6,8.8,10.2155388471178,-7.49160750223918
9.6,8.8,10.2355889724311,-6.33784548279283
9.6,8.8,10.2556390977444,-5.45971220859204
9.6,8.8,10.2756892230576,-4.7573281802223
9.6,8.8,10.2957393483709,-4.17461372499665
9.6,8.8,10.3157894736842,-3.67836484259913
9.6,8.8,10.3358395989975,-3.24808886410141
9.6,8.8,10.3558897243108,-2.87071531896975
9.6,8.8,10.3759398496241,-2.53768058901275
9.6,8.8,10.3959899749373,-2.24323772316
9.6,8.8,10.4160401002506,-1.98343065725297
9.6,8.8,10.4360902255639,-1.75544499709059
9.6,8.8,10.4561403508772,-1.55718133547227
9.6,8.8,10.4761904761905,-1.38696575235962
9.6,8.8,10.4962406015038,-1.24334872276393
9.6,8.8,10.516290726817,-1.12496365847393
9.6,8.8,10.5363408521303,-1.03042739044369
9.6,8.8,10.5563909774436,-0.958271012048501
9.6,8.8,10.5764411027569,-0.906892794819795
9.6,8.8,10.5964912280702,-0.874526579859419
9.6,8.8,10.6165413533835,-0.85921986193926
9.6,8.8,10.6365914786967,-0.858816149935529
9.6,8.8,10.65664160401,-0.870936357500663
9.6,8.8,10.6766917293233,-0.892954098109528
9.6,8.8,10.6967418546366,-0.921959944811463
9.6,8.8,10.7167919799499,-0.954710155926138
9.6,8.8,10.7368421052632,-0.987556503457697
9.6,8.8,10.7568922305764,-1.01635670866686
9.6,8.8,10.7769423558897,-1.0363719331135
9.6,8.8,10.796992481203,-1.04217390993675
9.6,8.8,10.8170426065163,-1.0276204703569
9.6,8.8,10.8370927318296,-0.986036487226985
9.6,8.8,10.8571428571429,-0.910899113661404
9.6,8.8,10.8771929824561,-0.797635703055493
9.6,8.8,10.8972431077694,-0.64763985344926
9.6,8.8,10.9172932330827,-0.476044795398202
9.6,8.8,10.937343358396,-0.323735911985855
9.6,8.8,10.9573934837093,-0.267615910916395
9.6,8.8,10.9774436090226,-0.408968648978363
9.6,8.8,10.9974937343358,-0.819219869389636
9.6,8.8,11.0175438596491,-1.47669023811898
9.6,8.8,11.0375939849624,-2.27397647716557
9.6,8.8,11.0576441102757,-3.09119809442954
9.6,8.8,11.077694235589,-3.85055414457996
9.6,8.8,11.0977443609023,-4.5215815912638
9.6,8.8,11.1177944862155,-5.10360239105698
9.6,8.8,11.1378446115288,-5.60887708229261
9.6,8.8,11.1578947368421,-6.0527629012293
9.6,8.8,11.1779448621554,-6.44938958379597
9.6,8.8,11.1979949874687,-6.81032418326063
9.6,8.8,11.218045112782,-7.14453640904339
9.6,8.8,11.2380952380952,-7.45880630557366
9.6,8.8,11.2581453634085,-7.75820604568359
9.6,8.8,11.2781954887218,-8.04652442370158
9.6,8.8,11.2982456140351,-8.3266029539741
9.6,8.8,11.3182957393484,-8.60058932113992
9.6,8.8,11.3383458646617,-8.87012414919648
9.6,8.8,11.3583959899749,-9.13647731179268
9.6,8.8,11.3784461152882,-9.4006472291066
9.6,8.8,11.3984962406015,-9.66343342006474
9.6,8.8,11.4185463659148,-9.9254898545077
9.6,8.8,11.4385964912281,-10.1873645454559
9.6,8.8,11.4586466165414,-10.4495292730739
9.6,8.8,11.4786967418546,-10.7124022195845
9.6,8.8,11.4987468671679,-10.9763655046444
9.6,8.8,11.5187969924812,-11.2417790523866
9.6,8.8,11.5388471177945,-11.5089918266299
9.6,8.8,11.5588972431078,-11.7783511905165
9.6,8.8,11.5789473684211,-12.0502109465148
9.6,8.8,11.5989974937343,-12.3249384676245
9.6,8.8,11.6190476190476,-12.6029212233343
9.6,8.8,11.6390977443609,-12.8845729216041
9.6,8.8,11.6591478696742,-13.1703394213788
9.6,8.8,11.6791979949875,-13.4607045109594
9.6,8.8,11.6992481203008,-13.7561955893076
9.6,8.8,11.719298245614,-14.0573892232161
9.6,8.8,11.7393483709273,-14.364916476044
9.6,8.8,11.7593984962406,-14.6794678047666
9.6,8.8,11.7794486215539,-15.0017971909748
9.6,8.8,11.7994987468672,-15.3327249945732
9.6,8.8,11.8195488721804,-15.6731387792892
9.6,8.8,11.8395989974937,-16.0239910349146
9.6,8.8,11.859649122807,-16.3862922855417
9.6,8.8,11.8796992481203,-16.7610974942216
9.6,8.8,11.8997493734336,-17.1494829174183
9.6,8.8,11.9197994987469,-17.5525095956821
9.6,8.8,11.9398496240601,-17.9711684745661
9.6,8.8,11.9598997493734,-18.4063007613828
9.6,8.8,11.9799498746867,-18.8584856674651
9.6,8.8,12,-19.3278864897199
9.6,9,4,-7.50975181428764
9.6,9,4.02005012531328,-8.07120060837614
9.6,9,4.04010025062657,-8.67567864198743
9.6,9,4.06015037593985,-9.32587776427265
9.6,9,4.08020050125313,-10.0242123324953
9.6,9,4.10025062656642,-10.7723397528548
9.6,9,4.1203007518797,-11.5702739540862
9.6,9,4.14035087719298,-12.4147955742227
9.6,9,4.16040100250627,-13.2967068136727
9.6,9,4.18045112781955,-14.1963841584179
9.6,9,4.20050125313283,-15.0774366505869
9.6,9,4.22055137844612,-15.8800733764714
9.6,9,4.2406015037594,-16.5202566392328
9.6,9,4.26065162907268,-16.9056212774338
9.6,9,4.28070175438596,-16.9724881310152
9.6,9,4.30075187969925,-16.7216914248994
9.6,9,4.32080200501253,-16.2178141729242
9.6,9,4.34085213032581,-15.5526824361911
9.6,9,4.3609022556391,-14.8088920021799
9.6,9,4.38095238095238,-14.0446373478989
9.6,9,4.40100250626566,-13.2949278345985
9.6,9,4.42105263157895,-12.5782838010612
9.6,9,4.44110275689223,-11.9030301454035
9.6,9,4.46115288220551,-11.2716842187607
9.6,9,4.4812030075188,-10.683658318752
9.6,9,4.50125313283208,-10.1368240652095
9.6,9,4.52130325814536,-9.62838521377808
9.6,9,4.54135338345865,-9.15535017477283
9.6,9,4.56140350877193,-8.71477840937927
9.6,9,4.58145363408521,-8.30390096160036
9.6,9,4.6015037593985,-7.92017187855985
9.6,9,4.62155388471178,-7.56128241085126
9.6,9,4.64160401002506,-7.22515583904802
9.6,9,4.66165413533835,-6.90993285985114
9.6,9,4.68170426065163,-6.61395300484689
9.6,9,4.70175438596491,-6.33573504768104
9.6,9,4.7218045112782,-6.07395793609225
9.6,9,4.74185463659148,-5.82744298882361
9.6,9,4.76190476190476,-5.59513765589123
9.6,9,4.78195488721805,-5.37610090172289
9.6,9,4.80200501253133,-5.1694901471966
9.6,9,4.82205513784461,-4.97454964856366
9.6,9,4.84210526315789,-4.79060016975747
9.6,9,4.86215538847118,-4.61702980298241
9.6,9,4.88220551378446,-4.45328580115195
9.6,9,4.90225563909774,-4.29886729919311
9.6,9,4.92230576441103,-4.15331881635964
9.6,9,4.94235588972431,-4.01622444678079
9.6,9,4.96240601503759,-3.88720265961434
9.6,9,4.98245614035088,-3.76590164292919
9.6,9,5.00250626566416,-3.65199513662339
9.6,9,5.02255639097744,-3.54517870925482
9.6,9,5.04260651629073,-3.44516644166192
9.6,9,5.06265664160401,-3.35168798675646
9.6,9,5.08270676691729,-3.26448597998844
9.6,9,5.10275689223058,-3.18331377883225
9.6,9,5.12280701754386,-3.10793351234712
9.6,9,5.14285714285714,-3.03811442356488
9.6,9,5.16290726817043,-2.97363148829903
9.6,9,5.18295739348371,-2.9142642940982
9.6,9,5.20300751879699,-2.85979616264537
9.6,9,5.22305764411028,-2.81001349808778
9.6,9,5.24310776942356,-2.76470534272443
9.6,9,5.26315789473684,-2.72366312032949
9.6,9,5.28320802005013,-2.68668054628564
9.6,9,5.30325814536341,-2.65355368276055
9.6,9,5.32330827067669,-2.62408111648206
9.6,9,5.34335839598998,-2.5980642363299
9.6,9,5.36340852130326,-2.57530758801256
9.6,9,5.38345864661654,-2.5556192835645
9.6,9,5.40350877192982,-2.53881144428209
9.6,9,5.42355889724311,-2.52470065699436
9.6,9,5.44360902255639,-2.51310842519967
9.6,9,5.46365914786967,-2.50386159853537
9.6,9,5.48370927318296,-2.49679276622371
9.6,9,5.50375939849624,-2.49174060248064
9.6,9,5.52380952380952,-2.48855015431832
9.6,9,5.54385964912281,-2.48707306464624
9.6,9,5.56390977443609,-2.48716772601991
9.6,9,5.58395989974937,-2.48869936274597
9.6,9,5.60401002506266,-2.49154004128481
9.6,9,5.62406015037594,-2.49556861096258
9.6,9,5.64411027568922,-2.50067057889322
9.6,9,5.66416040100251,-2.5067379247029
9.6,9,5.68421052631579,-2.51366886214312
9.6,9,5.70426065162907,-2.52136755597804
9.6,9,5.72431077694236,-2.52974380364597
9.6,9,5.74436090225564,-2.53871269214007
9.6,9,5.76441102756892,-2.54819424134508
9.6,9,5.78446115288221,-2.55811304572241
9.6,9,5.80451127819549,-2.56839792677228
9.6,9,5.82456140350877,-2.57898160913183
9.6,9,5.84461152882206,-2.589800433503
9.6,9,5.86466165413534,-2.60079411984828
9.6,9,5.88471177944862,-2.61190559444754
9.6,9,5.90476190476191,-2.62308089446744
9.6,9,5.92481203007519,-2.63426916364697
9.6,9,5.94486215538847,-2.64542275252877
9.6,9,5.96491228070175,-2.65649743634368
9.6,9,5.98496240601504,-2.66745276315706
9.6,9,6.00501253132832,-2.67825254417694
9.6,9,6.0250626566416,-2.68886549717102
9.6,9,6.04511278195489,-2.69926605270353
9.6,9,6.06516290726817,-2.70943533134844
9.6,9,6.08521303258145,-2.71936229812376
9.6,9,6.10526315789474,-2.72904509809077
9.6,9,6.12531328320802,-2.73849257434216
9.6,9,6.1453634085213,-2.74772596643876
9.6,9,6.16541353383459,-2.75678078372852
9.6,9,6.18546365914787,-2.76570884387933
9.6,9,6.20551378446115,-2.77458046237325
9.6,9,6.22556390977444,-2.78348677363859
9.6,9,6.24561403508772,-2.79254215894038
9.6,9,6.265664160401,-2.8018867501094
9.6,9,6.28571428571429,-2.81168897166784
9.6,9,6.30576441102757,-2.82214807691025
9.6,9,6.32581453634085,-2.83349662602735
9.6,9,6.34586466165413,-2.8460028464337
9.6,9,6.36591478696742,-2.85997280710833
9.6,9,6.3859649122807,-2.87575233004503
9.6,9,6.40601503759398,-2.89372855294337
9.6,9,6.42606516290727,-2.91433104823473
9.6,9,6.44611528822055,-2.93803239470208
9.6,9,6.46616541353383,-2.96534808970652
9.6,9,6.48621553884712,-2.99683568289825
9.6,9,6.5062656641604,-3.03309300691746
9.6,9,6.52631578947368,-3.07475537774904
9.6,9,6.54636591478697,-3.12249163790706
9.6,9,6.56641604010025,-3.17699892029002
9.6,9,6.58646616541353,-3.23899601998608
9.6,9,6.60651629072682,-3.30921527579423
9.6,9,6.6265664160401,-3.38839288247336
9.6,9,6.64661654135338,-3.47725757766466
9.6,9,6.66666666666667,-3.57651767202154
9.6,9,6.68671679197995,-3.68684641425938
9.6,9,6.70676691729323,-3.80886570058108
9.6,9,6.72681704260652,-3.94312814561674
9.6,9,6.7468671679198,-4.09009752506724
9.6,9,6.76691729323308,-4.25012757518444
9.6,9,6.78696741854637,-4.42343909013141
9.6,9,6.80701754385965,-4.61009519864493
9.6,9,6.82706766917293,-4.80997463643978
9.6,9,6.84711779448622,-5.02274277988347
9.6,9,6.8671679197995,-5.24782020115477
9.6,9,6.88721804511278,-5.48434859166792
9.6,9,6.90726817042607,-5.73115414205775
9.6,9,6.92731829573935,-5.98670894301967
9.6,9,6.94736842105263,-6.24909177247068
9.6,9,6.96741854636592,-6.51595084756101
9.6,9,6.9874686716792,-6.78447279603579
9.6,9,7.00751879699248,-7.05136419979454
9.6,9,7.02756892230577,-7.31285436900043
9.6,9,7.04761904761905,-7.56473002814697
9.6,9,7.06766917293233,-7.80241349618668
9.6,9,7.08771929824561,-8.02109456186166
9.6,9,7.1077694235589,-8.21592136826238
9.6,9,7.12781954887218,-8.38224650301433
9.6,9,7.14786967418546,-8.51591172384735
9.6,9,7.16791979949875,-8.61354089911193
9.6,9,7.18796992481203,-8.67280027135775
9.6,9,7.20802005012531,-8.69258303662928
9.6,9,7.2280701754386,-8.67308450790818
9.6,9,7.24812030075188,-8.61575365260246
9.6,9,7.26817042606516,-8.5231309268752
9.6,9,7.28822055137845,-8.39860326179937
9.6,9,7.30827067669173,-8.24611849185164
9.6,9,7.32832080200501,-8.06990140021261
9.6,9,7.3483709273183,-7.87420426516394
9.6,9,7.36842105263158,-7.66311114352316
9.6,9,7.38847117794486,-7.44040183124748
9.6,9,7.40852130325815,-7.2094714681862
9.6,9,7.42857142857143,-6.97329602702886
9.6,9,7.44862155388471,-6.73443190901655
9.6,9,7.468671679198,-6.49503838358561
9.6,9,7.48872180451128,-6.2569134612403
9.6,9,7.50877192982456,-6.02153607540776
9.6,9,7.52882205513784,-5.79010962110443
9.6,9,7.54887218045113,-5.56360369765558
9.6,9,7.56892230576441,-5.34279226174436
9.6,9,7.58897243107769,-5.1282873505696
9.6,9,7.60902255639098,-4.92056815963356
9.6,9,7.62907268170426,-4.72000563921205
9.6,9,7.64912280701754,-4.52688298155045
9.6,9,7.66917293233083,-4.34141246538712
9.6,9,7.68922305764411,-4.16374914814446
9.6,9,7.70927318295739,-3.99400187865572
9.6,9,7.72932330827068,-3.83224206419777
9.6,9,7.74937343358396,-3.6785105772578
9.6,9,7.76942355889724,-3.53282313729151
9.6,9,7.78947368421053,-3.39517445486448
9.6,9,7.80952380952381,-3.26554138202927
9.6,9,7.82957393483709,-3.14388527434909
9.6,9,7.84962406015038,-3.03015373664659
9.6,9,7.86967418546366,-2.92428189596285
9.6,9,7.88972431077694,-2.82619332081269
9.6,9,7.90977443609022,-2.7358006850272
9.6,9,7.92982456140351,-2.6530062567129
9.6,9,7.94987468671679,-2.57770227763528
9.6,9,7.96992481203007,-2.50977128522385
9.6,9,7.98997493734336,-2.44908641806431
9.6,9,8.01002506265664,-2.42880088743333
9.6,9,8.03007518796992,-2.43387943354549
9.6,9,8.05012531328321,-2.4276736964561
9.6,9,8.07017543859649,-2.41189301746105
9.6,9,8.09022556390977,-2.38801304918116
9.6,9,8.11027568922306,-2.35731769973007
9.6,9,8.13032581453634,-2.32093242655563
9.6,9,8.15037593984962,-2.27985078336625
9.6,9,8.17042606516291,-2.23495566134324
9.6,9,8.19047619047619,-2.18703632642003
9.6,9,8.21052631578947,-2.13680210336516
9.6,9,8.23057644110276,-2.08489337066704
9.6,9,8.25062656641604,-2.03189039076362
9.6,9,8.27067669172932,-1.97832039584554
9.6,9,8.29072681704261,-1.92466327153719
9.6,9,8.31077694235589,-1.871356122885
9.6,9,8.33082706766917,-1.81879696464287
9.6,9,8.35087719298246,-1.76734774749283
9.6,9,8.37092731829574,-1.71733691117719
9.6,9,8.39097744360902,-1.66906164290257
9.6,9,8.41102756892231,-1.62279001377772
9.6,9,8.43107769423559,-1.57876316698791
9.6,9,8.45112781954887,-1.53719773893866
9.6,9,8.47117794486216,-1.49828870930909
9.6,9,8.49122807017544,-1.46221289900426
9.6,9,8.51127819548872,-1.42913336820925
9.6,9,8.53132832080201,-1.39920501267808
9.6,9,8.55137844611529,-1.37258171842046
9.6,9,8.57142857142857,-1.34942551736877
9.6,9,8.59147869674186,-1.32991829461976
9.6,9,8.61152882205514,-1.31427673742831
9.6,9,8.63157894736842,-1.30277139358604
9.6,9,8.65162907268171,-1.29575092771858
9.6,9,8.67167919799499,-1.29367293108214
9.6,9,8.69172932330827,-1.2971429494339
9.6,9,8.71177944862156,-1.30696372617388
9.6,9,8.73182957393484,-1.3241969695173
9.6,9,8.75187969924812,-1.35024015207903
9.6,9,8.7719298245614,-1.38692077188863
9.6,9,8.79197994987469,-1.4366098610828
9.6,9,8.81203007518797,-1.50235487296642
9.6,9,8.83208020050125,-1.58802876152145
9.6,9,8.85213032581454,-1.69848627330466
9.6,9,8.87218045112782,-1.83970941286465
9.6,9,8.8922305764411,-2.01891148513659
9.6,9,8.91228070175439,-2.24455438596045
9.6,9,8.93233082706767,-2.5262212040294
9.6,9,8.95238095238095,-2.87428406731794
9.6,9,8.97243107769424,-3.29932678718722
9.6,9,8.99248120300752,-3.81133154361134
9.6,9,9.0125313283208,-4.41871297176465
9.6,9,9.03258145363409,-5.12735201817922
9.6,9,9.05263157894737,-5.93979658681204
9.6,9,9.07268170426065,-6.85471347747941
9.6,9,9.09273182957394,-7.86649349958174
9.6,9,9.11278195488722,-8.96467494637296
9.6,9,9.1328320802005,-10.132631847698
9.6,9,9.15288220551378,-11.3448677711661
9.6,9,9.17293233082707,-12.5624922489083
9.6,9,9.19298245614035,-13.7276533852174
9.6,9,9.21303258145363,-14.7608582520753
9.6,9,9.23308270676692,-15.5696676116681
9.6,9,9.2531328320802,-16.0760338953049
9.6,9,9.27318295739348,-16.2519455896337
9.6,9,9.29323308270677,-16.1331425330812
9.6,9,9.31328320802005,-15.7967344143462
9.6,9,9.33333333333333,-15.3260967664402
9.6,9,9.35338345864662,-14.7904596054947
9.6,9,9.3734335839599,-14.243956681843
9.6,9,9.39348370927318,-13.7370296085376
9.6,9,9.41353383458647,-13.3360246043013
9.6,9,9.43358395989975,-13.1516517432077
9.6,9,9.45363408521303,-13.3706233127345
9.6,9,9.47368421052632,-14.2463871610843
9.6,9,9.4937343358396,-15.9372728472505
9.6,9,9.51378446115288,-18.0844860217509
9.6,9,9.53383458646617,-19.3764521036576
9.6,9,9.55388471177945,-18.8478678984817
9.6,9,9.57393483709273,-17.4207710240878
9.6,9,9.59398496240602,-15.9738901775513
9.6,9,9.6140350877193,-14.7224828080878
9.6,9,9.63408521303258,-13.658746416601
9.6,9,9.65413533834587,-12.740254687255
9.6,9,9.67418546365915,-11.9303789445351
9.6,9,9.69423558897243,-11.2029285421541
9.6,9,9.71428571428571,-10.5402866735812
9.6,9,9.734335839599,-9.93118719041739
9.6,9,9.75438596491228,-9.36919272615811
9.6,9,9.77443609022556,-8.85194703395863
9.6,9,9.79448621553885,-8.38120049547202
9.6,9,9.81453634085213,-7.96377935564861
9.6,9,9.83458646616541,-7.61401887329631
9.6,9,9.8546365914787,-7.35886831669419
9.6,9,9.87468671679198,-7.24831406601375
9.6,9,9.89473684210526,-7.3768105218898
9.6,9,9.91478696741855,-7.9274921326476
9.6,9,9.93483709273183,-9.26130338201203
9.6,9,9.95488721804511,-12.0798665561307
9.6,9,9.9749373433584,-17.1823944935367
9.6,9,9.99498746867168,-16.8875673222044
9.6,9,10.015037593985,-11.8002039908528
9.6,9,10.0350877192982,-8.73527906363972
9.6,9,10.0551378446115,-6.87277972093435
9.6,9,10.0751879699248,-5.63701854099626
9.6,9,10.0952380952381,-4.75290995846889
9.6,9,10.1152882205514,-4.08162422778107
9.6,9,10.1353383458647,-3.54833207212147
9.6,9,10.1553884711779,-3.11023165663719
9.6,9,10.1754385964912,-2.74151505359288
9.6,9,10.1954887218045,-2.42587157126672
9.6,9,10.2155388471178,-2.15254646922465
9.6,9,10.2355889724311,-1.91416941024631
9.6,9,10.2556390977444,-1.70550755877833
9.6,9,10.2756892230576,-1.52272319398645
9.6,9,10.2957393483709,-1.36291740457359
9.6,9,10.3157894736842,-1.22384159131928
9.6,9,10.3358395989975,-1.10371033988682
9.6,9,10.3558897243108,-1.0010770902465
9.6,9,10.3759398496241,-0.914749538487704
9.6,9,10.3959899749373,-0.843730625245322
9.6,9,10.4160401002506,-0.787176256597683
9.6,9,10.4360902255639,-0.744364146522599
9.6,9,10.4561403508772,-0.714670236213736
9.6,9,10.4761904761905,-0.697550538027878
9.6,9,10.4962406015038,-0.69252728266342
9.6,9,10.516290726817,-0.699179138494509
9.6,9,10.5363408521303,-0.71713621785018
9.6,9,10.5563909774436,-0.746081815082007
9.6,9,10.5764411027569,-0.785764666425854
9.6,9,10.5964912280702,-0.836028519438354
9.6,9,10.6165413533835,-0.8968708621633
9.6,9,10.6365914786967,-0.968551336441118
9.6,9,10.65664160401,-1.05178516640324
9.6,9,10.6766917293233,-1.14808152586883
9.6,9,10.6967418546366,-1.26032473363102
9.6,9,10.7167919799499,-1.39374418023652
9.6,9,10.7368421052632,-1.55744106781041
9.6,9,10.7568922305764,-1.76649146161228
9.6,9,10.7769423558897,-2.04390746883062
9.6,9,10.796992481203,-2.41963628286606
9.6,9,10.8170426065163,-2.92037076182034
9.6,9,10.8370927318296,-3.54493983775919
9.6,9,10.8571428571429,-4.23842935223477
9.6,9,10.8771929824561,-4.90346999412296
9.6,9,10.8972431077694,-5.45862780749527
9.6,9,10.9172932330827,-5.88343864409164
9.6,9,10.937343358396,-6.20658700982923
9.6,9,10.9573934837093,-6.46997387283283
9.6,9,10.9774436090226,-6.70714792665497
9.6,9,10.9974937343358,-6.93912185871678
9.6,9,11.0175438596491,-7.17731658092912
9.6,9,11.0375939849624,-7.4272613588764
9.6,9,11.0576441102757,-7.69123438752491
9.6,9,11.077694235589,-7.96983968283041
9.6,9,11.0977443609023,-8.26287705188014
9.6,9,11.1177944862155,-8.56980239319552
9.6,9,11.1378446115288,-8.88996418098877
9.6,9,11.1578947368421,-9.22272105694818
9.6,9,11.1779448621554,-9.56749725014564
9.6,9,11.1979949874687,-9.92380589320732
9.6,9,11.218045112782,-10.2912559999848
9.6,9,11.2380952380952,-10.6695512654449
9.6,9,11.2581453634085,-11.0584847927081
9.6,9,11.2781954887218,-11.4579316529098
9.6,9,11.2982456140351,-11.8678399398035
9.6,9,11.3182957393484,-12.2882202065764
9.6,9,11.3383458646617,-12.7191325944202
9.6,9,11.3583959899749,-13.1606704123487
9.6,9,11.3784461152882,-13.6129382822378
9.6,9,11.3984962406015,-14.0760221088952
9.6,9,11.4185463659148,-14.5499469475495
9.6,9,11.4385964912281,-15.0346171700514
9.6,9,11.4586466165414,-15.5297309984449
9.6,9,11.4786967418546,-16.0346582953236
9.6,9,11.4987468671679,-16.548266360921
9.6,9,11.5187969924812,-17.0686735481569
9.6,9,11.5388471177945,-17.5929056686661
9.6,9,11.5588972431078,-18.1164280097742
9.6,9,11.5789473684211,-18.6325322837409
9.6,9,11.5989974937343,-19.1315847766566
9.6,9,11.6190476190476,-19.6002087226939
9.6,9,11.6390977443609,-20.0206031043858
9.6,9,11.6591478696742,-20.3703946813386
9.6,9,11.6791979949875,-20.6236084575297
9.6,9,11.6992481203008,-20.7533125246338
9.6,9,11.719298245614,-20.7359458779635
9.6,9,11.7393483709273,-20.5562321328814
9.6,9,11.7593984962406,-20.2106023175756
9.6,9,11.7794486215539,-19.7073211354805
9.6,9,11.7994987468672,-19.063241695708
9.6,9,11.8195488721804,-18.2989274249004
9.6,9,11.8395989974937,-17.4343125175304
9.6,9,11.859649122807,-16.4862048943636
9.6,9,11.8796992481203,-15.4678969322993
9.6,9,11.8997493734336,-14.3907269863287
9.6,9,11.9197994987469,-13.2676854596369
9.6,9,11.9398496240601,-12.1197876322107
9.6,9,11.9598997493734,-10.9863754552961
9.6,9,11.9799498746867,-9.93908072738046
9.6,9,12,-9.09183651722017
9.8,7,4,-2.28373886626321
9.8,7,4.02005012531328,-2.37137698991192
9.8,7,4.04010025062657,-2.46237423558421
9.8,7,4.06015037593985,-2.55676749565066
9.8,7,4.08020050125313,-2.65458160357122
9.8,7,4.10025062656642,-2.75582811173257
9.8,7,4.1203007518797,-2.86050407026343
9.8,7,4.14035087719298,-2.96859082155967
9.8,7,4.16040100250627,-3.08005282667235
9.8,7,4.18045112781955,-3.19483654105003
9.8,7,4.20050125313283,-3.31286935835821
9.8,7,4.22055137844612,-3.43405864220515
9.8,7,4.2406015037594,-3.55829086657225
9.8,7,4.26065162907268,-3.68543088655658
9.8,7,4.28070175438596,-3.81532136166127
9.8,7,4.30075187969925,-3.9477823542946
9.8,7,4.32080200501253,-4.08261112631714
9.8,7,4.34085213032581,-4.21958215636397
9.8,7,4.3609022556391,-4.35844740019218
9.8,7,4.38095238095238,-4.49893681538683
9.8,7,4.40100250626566,-4.64075917028649
9.8,7,4.42105263157895,-4.78360315484712
9.8,7,4.44110275689223,-4.92713880821502
9.8,7,4.46115288220551,-5.07101927388674
9.8,7,4.4812030075188,-5.21488288837037
9.8,7,4.50125313283208,-5.3583556031275
9.8,7,4.52130325814536,-5.50105373221873
9.8,7,4.54135338345865,-5.64258700950528
9.8,7,4.56140350877193,-5.78256192959929
9.8,7,4.58145363408521,-5.92058533621591
9.8,7,4.6015037593985,-6.05626821050848
9.8,7,4.62155388471178,-6.18922960084681
9.8,7,4.64160401002506,-6.31910062490743
9.8,7,4.66165413533835,-6.44552846557296
9.8,7,4.68170426065163,-6.56818027470979
9.8,7,4.70175438596491,-6.68674689413456
9.8,7,4.7218045112782,-6.80094630161879
9.8,7,4.74185463659148,-6.9105266921184
9.8,7,4.76190476190476,-7.01526911081219
9.8,7,4.78195488721805,-7.11498956498236
9.8,7,4.80200501253133,-7.2095405559793
9.8,7,4.82205513784461,-7.29881198985708
9.8,7,4.84210526315789,-7.38273144488397
9.8,7,4.86215538847118,-7.46126379494339
9.8,7,4.88220551378446,-7.53441020865594
9.8,7,4.90225563909774,-7.60220656368645
9.8,7,4.92230576441103,-7.66472133305189
9.8,7,4.94235588972431,-7.72205301442066
9.8,7,4.96240601503759,-7.7743271837548
9.8,7,4.98245614035088,-7.82169326085993
9.8,7,5.00250626566416,-7.86432107645277
9.8,7,5.02255639097744,-7.90239732849043
9.8,7,5.04260651629073,-7.93612201022684
9.8,7,5.06265664160401,-7.96570488443205
9.8,7,5.08270676691729,-7.9913620681821
9.8,7,5.10275689223058,-8.01331278138517
9.8,7,5.12280701754386,-8.03177630048694
9.8,7,5.14285714285714,-8.04696914725783
9.8,7,5.16290726817043,-8.0591025317338
9.8,7,5.18295739348371,-8.06838005867618
9.8,7,5.20300751879699,-8.07499569860154
9.8,7,5.22305764411028,-8.07913201766189
9.8,7,5.24310776942356,-8.08095865547305
9.8,7,5.26315789473684,-8.08063103635337
9.8,7,5.28320802005013,-8.07828929724459
9.8,7,5.30325814536341,-8.07405741469259
9.8,7,5.32330827067669,-8.06804251350309
